Lorelai,Rory,Emily,Richard,Luke,Christopher,Jason,Max,Dean,Logan,Jess,Paris,Sookie,Jackson,Lane,Kirk,Taylor
0,0.011111111111111108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.09272727272727273,-0.017499999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.04617089259946403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.10863095238095238,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09739057239057237,0,0,0,0,0,0,0.43333333333333335,0,0,0,0,0,0,0,0
0.020175438596491232,0.09497767857142855,0,0,0,0,0,0,0.125,0,0,0,0.0,0,-0.55,0,0
0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.004093567251461985,0,0,0.0,0,0,0,0.011111111111111112,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04513888888888889,0.0926998001998002,0,0,0,0,0,0,-0.024999999999999998,0,0,0,0.0,0,0,0,0
-0.1285714285714286,0.014603174603174613,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0
0,0.08046536796536796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.109375,-0.010069444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.25,0.008772349936143039,0,0,0,0,0,0,0.5,0,0,0.0,0,0,0.0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.056181457431457416,0.25,0,0,0,0,0,0,0,0,0,0,0,-0.35,0,0
0,0.047357194631500184,0,0,0,0,0,0,0.04025925925925926,0,0,0,0,0,0,0,0
0,-0.011627435064935064,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
0,0.04746403769841269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0951127819548872,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10000000000000002,0.13072222222222224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16666666666666669,0.115625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.013888888888888888,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.04375,0,-0.0875,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.12736742424242425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.325,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
0,0.021279761904761902,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08586309523809524,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0006369156937338714,0,0,0.3666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.12156498015873014,0,0,0,0,0,0,0.2333333333333333,0,0,0,0,0,0.4,0,0
0,-0.07430555555555554,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.8,0,0
0,-0.023401988636363655,0,0,0,0,0,0,0,0,0,0,0,0,0.08522727272727272,0,0
-0.024999999999999994,0.025000000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
