Lorelai,Rory,Emily,Richard,Luke,Christopher,Jason,Max,Dean,Logan,Jess,Paris,Sookie,Jackson,Lane,Kirk,Taylor
0.25,0.0903409090909091,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.03842592592592591,0.3347402597402598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6520833333333332,0.2944444444444445,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07857142857142858,0.07657407407407407,0,-0.16666666666666666,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.01770833333333333,0.0,-0.26666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.12645502645502646,0.22352106227106225,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04914285714285715,0.0955,0,0.146875,0.023611111111111104,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.1001082251082251,0,-0.19999999999999998,-0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03666666666666667,0.3869047619047619,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.03562925170068027,0.2912202380952381,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17037037037037037,0.23928571428571427,0.12777777777777777,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
0.1795,0.23095238095238096,0.0,0.06944444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.59375,0.1918402777777778,0.25,-0.03738425925925926,0,0,0,0,0.043229166666666666,0,0,0,0,0,0,0,0
0.06319444444444444,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0,0,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06666666666666667,-0.007333333333333318,0,0.05387205387205388,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05555555555555556,0.12250000000000001,0.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,-0.010590277777777777,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12272727272727271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,-0.041666666666666664,0,-0.03125,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0.1681096681096681,0.18333333333333335,0,-0.23607954545454546,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0
-0.08672839506172837,-0.20124999999999998,0,0.6,0,-0.17997685185185183,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15543154761904762,0.16071428571428573,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07291666666666667,-0.4,0,0,0.25,0,0,0,0,0,0,0,-0.10546875,0,0,0,0
-0.03888888888888888,0.0,0,-0.07609920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.09999999999999999,-0.16666666666666666,0.0,-0.11285714285714288,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0
0.05000000000000001,0.0,0,0.07500000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,0.0,0,-0.15625,0,0,0,0,0,0,0.0625,0,0,0,0
0.07003637566137566,0.11214285714285714,0,0.075,0,0.1,0,0,0,0,0,0,0,0,0,0,0
0.033842893217893216,0.16041666666666665,0,0,0.35,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0
0.0,0.19642857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.036479591836734694,0.038988095238095245,0,-0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.049999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075
0.06726641414141415,0.1109632034632035,0,-0.040079365079365076,0,0,0,0,0,0,0,0.4666666666666666,0,0,0,0,0
0.10111607142857143,-0.06321428571428571,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
