Lorelai,Rory,Emily,Richard,Luke,Christopher,Jason,Max,Dean,Logan,Jess,Paris,Sookie,Jackson,Lane,Kirk,Taylor
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.07760368663594472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.05475494291283765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0663165796621679,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.05217391304347827,-0.03838383838383839,0.15696969696969695,0,0,0,0,0.0,-0.47500000000000003,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.028383838383838386,0,0.06458333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.03657188770825135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26666666666666666,0.09199025974025973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11107882099685376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.17804487179487183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.0063095238095238065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09414283348709575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.030218554593554593,0.0,0.0,0,0,0,0,0,0,0,-0.6,0,0,0,0,0
0.3,0.04309090909090911,0.18342245989304812,0.043418560606060606,0,0,0,0,0,-0.375,0,0.0,0,0,0,0,0
0,0.08036012456930824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.06746031746031746,0.06402368012422359,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,0.0724516369047619,0,0,0,0,0,0,0,0,0,-0.02857142857142858,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.04260356183719279,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,0.041822445231536144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3466666666666666,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0
0,0.14961199294532626,0.19666666666666666,0.12076719576719579,0,0,0,0,0,0.5,0,0,0,0,0,0,0
0,0.03782181571815718,0.16666666666666666,0.45092592592592595,0,0,0,0,0,0.11805555555555554,0,0,0,0,0.15,0,0
0,0.045964257964257973,0,0,0,0,0,0,0,0.13333333333333333,0.05633876357560569,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.061462350780532596,0,0,0,0,0,0,0,-0.35833333333333334,0,-0.23333333333333334,0,0,0,0,0
0.14333333333333334,0.03662439613526571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09748075998075997,0,0,0,0,0,0,0,0.3798214285714286,0,0.46706349206349207,0,0,0,0,0
0,0.06364468864468863,0,0,0,0.1383809523809524,0,0,0,0,0,-0.55,0,0,0,0,0
0.11958333333333335,0.07460317460317462,0,0.0,0.09394599303135888,0,0,0,0,0.05857142857142855,0,0,0,0,0,0,0
0,-0.026700036075036078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0013049450549450503,0,0,0,0,0,0,0,0.0,0,0.0325,0,0,0,0,0
0,0.09501555126555129,0,0,0,0,0,0,0,0,0,-0.234375,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.06727611853708346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.08231618510688278,0,0,0,0,0,0,0,0,0,0.018601190476190476,0,0,0,0,0
0,0.019548789784638844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.11958526148181321,0,0,0,0,0,0,0,0,0,0.11333333333333333,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.04476190476190476,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
0,0.06079545454545455,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0
0,0.0979091019524693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12499999999999999,0.10375439744455703,0,0,0,0,0,0,0,0,0,0.018181818181818174,0,0,0,0,0
0,0.20909090909090908,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
0,0.13061507936507935,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21666666666666667,0.14610401493930905,-0.16666666666666666,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,0.11157291666666665,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
0,0.17479652144545765,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,0.024398042045100876,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
0,-0.051405118499012505,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0
0.14866732804232805,0.1426017339142339,0,0,0.09999999999999999,0,0,0,0,0.0,0,0.11875,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12052387716450216,0.04791666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.08469827586206898,0.0,0,0,0.2333333333333333,0,0,0,0.0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
